"Region.Name","Region.Code","Year","Education","Gender","Number.of.Enrolment","Vizside"
"Middle East & North Africa","MEA",1985,"Tertiary","Male",1553719.5625,"region"
"Middle East & North Africa","MEA",1986,"Pre-primary","Male",1066453.4375,"region"
"Middle East & North Africa","MEA",1986,"Primary","Male",17353898,"region"
"Middle East & North Africa","MEA",1986,"Secondary","Male",9669901,"region"
"Middle East & North Africa","MEA",1986,"Tertiary","Male",1664488.3125,"region"
"Middle East & North Africa","MEA",1987,"Pre-primary","Male",1107311.75,"region"
"Middle East & North Africa","MEA",1987,"Primary","Male",18091667,"region"
"Middle East & North Africa","MEA",1987,"Secondary","Male",10170770,"region"
"Middle East & North Africa","MEA",1987,"Tertiary","Male",1735868.3125,"region"
"Middle East & North Africa","MEA",1988,"Pre-primary","Male",1152977.9375,"region"
"Middle East & North Africa","MEA",1988,"Primary","Male",18866911,"region"
"Middle East & North Africa","MEA",1988,"Secondary","Male",10578872.5,"region"
"Middle East & North Africa","MEA",1988,"Tertiary","Male",1761922.125,"region"
"Middle East & North Africa","MEA",1989,"Pre-primary","Male",1219426.5,"region"
"Middle East & North Africa","MEA",1989,"Primary","Male",19370988,"region"
"Middle East & North Africa","MEA",1989,"Secondary","Male",10939634.5,"region"
"Middle East & North Africa","MEA",1989,"Tertiary","Male",1766297.5,"region"
"Middle East & North Africa","MEA",1990,"Pre-primary","Male",1261951.5,"region"
"Middle East & North Africa","MEA",1990,"Primary","Male",19509357,"region"
"Middle East & North Africa","MEA",1990,"Secondary","Male",11870772,"region"
"Middle East & North Africa","MEA",1990,"Tertiary","Male",1817577.75,"region"
"Middle East & North Africa","MEA",1991,"Pre-primary","Male",1300500.6875,"region"
"Middle East & North Africa","MEA",1991,"Primary","Male",20531591,"region"
"Middle East & North Africa","MEA",1991,"Secondary","Male",12062917,"region"
"Middle East & North Africa","MEA",1991,"Tertiary","Male",1826029.75,"region"
"Middle East & North Africa","MEA",1992,"Pre-primary","Male",1337183.4375,"region"
"Middle East & North Africa","MEA",1992,"Primary","Male",20497883,"region"
"Middle East & North Africa","MEA",1992,"Secondary","Male",12286128,"region"
"Middle East & North Africa","MEA",1992,"Tertiary","Male",1963296.75,"region"
"Middle East & North Africa","MEA",1993,"Pre-primary","Male",1315690.25,"region"
"Middle East & North Africa","MEA",1993,"Primary","Male",20985424,"region"
"Middle East & North Africa","MEA",1993,"Secondary","Male",12963756,"region"
"Middle East & North Africa","MEA",1993,"Tertiary","Male",2127441,"region"
"Middle East & North Africa","MEA",1994,"Pre-primary","Male",1327675.9375,"region"
"Middle East & North Africa","MEA",1994,"Primary","Male",21783264,"region"
"Middle East & North Africa","MEA",1994,"Secondary","Male",13975536,"region"
"Middle East & North Africa","MEA",1994,"Tertiary","Male",2278692.125,"region"
"Middle East & North Africa","MEA",1995,"Pre-primary","Male",1333323.4375,"region"
"Middle East & North Africa","MEA",1995,"Primary","Male",21657568,"region"
"Middle East & North Africa","MEA",1995,"Secondary","Male",14419772,"region"
"Middle East & North Africa","MEA",1995,"Tertiary","Male",2464781.25,"region"
"Middle East & North Africa","MEA",1996,"Pre-primary","Male",1372041.5,"region"
"Middle East & North Africa","MEA",1996,"Primary","Male",22558584,"region"
"Middle East & North Africa","MEA",1996,"Secondary","Male",14914965,"region"
"Middle East & North Africa","MEA",1996,"Tertiary","Male",2735341.375,"region"
"Middle East & North Africa","MEA",1997,"Pre-primary","Male",1434877.125,"region"
"Middle East & North Africa","MEA",1997,"Primary","Male",22376330,"region"
"Middle East & North Africa","MEA",1997,"Secondary","Male",15629195,"region"
"Middle East & North Africa","MEA",1997,"Tertiary","Male",2969248.25,"region"
"Middle East & North Africa","MEA",1998,"Pre-primary","Male",1497529.25,"region"
"Middle East & North Africa","MEA",1998,"Primary","Male",22497554,"region"
"Middle East & North Africa","MEA",1998,"Secondary","Male",16349204,"region"
"Middle East & North Africa","MEA",1998,"Tertiary","Male",3178582.25,"region"
"Middle East & North Africa","MEA",1999,"Pre-primary","Male",1452130.125,"region"
"Middle East & North Africa","MEA",1999,"Primary","Male",22525866,"region"
"Middle East & North Africa","MEA",1999,"Secondary","Male",16982720,"region"
"Middle East & North Africa","MEA",1999,"Tertiary","Male",3463654.25,"region"
"Middle East & North Africa","MEA",2000,"Pre-primary","Male",1496930,"region"
"Middle East & North Africa","MEA",2000,"Primary","Male",22469052,"region"
"Middle East & North Africa","MEA",2000,"Secondary","Male",17508754,"region"
"Middle East & North Africa","MEA",2000,"Tertiary","Male",3575478.25,"region"
"Middle East & North Africa","MEA",2001,"Pre-primary","Male",1512659.125,"region"
"Middle East & North Africa","MEA",2001,"Primary","Male",22480712,"region"
"Middle East & North Africa","MEA",2001,"Secondary","Male",17946545,"region"
"Middle East & North Africa","MEA",2001,"Tertiary","Male",3755144.75,"region"
"Middle East & North Africa","MEA",2002,"Pre-primary","Male",1561265.625,"region"
"Middle East & North Africa","MEA",2002,"Primary","Male",22490568,"region"
"Middle East & North Africa","MEA",2002,"Secondary","Male",18323726,"region"
"Middle East & North Africa","MEA",2002,"Tertiary","Male",3896305.5,"region"
"Middle East & North Africa","MEA",2003,"Pre-primary","Male",1605542.125,"region"
"Middle East & North Africa","MEA",2003,"Primary","Male",21989722,"region"
"Middle East & North Africa","MEA",2003,"Secondary","Male",18975868,"region"
"Middle East & North Africa","MEA",2003,"Tertiary","Male",3959885.25,"region"
"Middle East & North Africa","MEA",2004,"Pre-primary","Male",1658960,"region"
"Middle East & North Africa","MEA",2004,"Primary","Male",21868338,"region"
"Middle East & North Africa","MEA",2004,"Secondary","Male",19245970,"region"
"Middle East & North Africa","MEA",2004,"Tertiary","Male",4320200.25,"region"
"Middle East & North Africa","MEA",2005,"Pre-primary","Male",1758144.25,"region"
"Middle East & North Africa","MEA",2005,"Primary","Male",22601230,"region"
"Middle East & North Africa","MEA",2005,"Secondary","Male",19119580,"region"
"Middle East & North Africa","MEA",2005,"Tertiary","Male",4570684.5,"region"
"Middle East & North Africa","MEA",2006,"Pre-primary","Male",1878990.625,"region"
"Middle East & North Africa","MEA",2006,"Primary","Male",22607028,"region"
"Middle East & North Africa","MEA",2006,"Secondary","Male",19045222,"region"
"Middle East & North Africa","MEA",2006,"Tertiary","Male",4770300,"region"
"Middle East & North Africa","MEA",2007,"Pre-primary","Male",1905685.25,"region"
"Middle East & North Africa","MEA",2007,"Primary","Male",22632974,"region"
"Middle East & North Africa","MEA",2007,"Secondary","Male",18782798,"region"
"Middle East & North Africa","MEA",2007,"Tertiary","Male",5226439,"region"
"Middle East & North Africa","MEA",2008,"Pre-primary","Male",2041955,"region"
"Middle East & North Africa","MEA",2008,"Primary","Male",22633468,"region"
"Middle East & North Africa","MEA",2008,"Secondary","Male",18961220,"region"
"Middle East & North Africa","MEA",2008,"Tertiary","Male",5511189.5,"region"
"Middle East & North Africa","MEA",2009,"Pre-primary","Male",2190913,"region"
"Middle East & North Africa","MEA",2009,"Primary","Male",22493948,"region"
"Middle East & North Africa","MEA",2009,"Secondary","Male",19062802,"region"
"Middle East & North Africa","MEA",2009,"Tertiary","Male",5755476.5,"region"
"Middle East & North Africa","MEA",2010,"Pre-primary","Male",2316701.625,"region"
"Middle East & North Africa","MEA",2010,"Primary","Male",22762182,"region"
"Middle East & North Africa","MEA",2010,"Secondary","Male",19068206,"region"
"Middle East & North Africa","MEA",2010,"Tertiary","Male",6195702,"region"
"Middle East & North Africa","MEA",2011,"Pre-primary","Male",2288141.75,"region"
"Middle East & North Africa","MEA",2011,"Primary","Male",22998412,"region"
"Middle East & North Africa","MEA",2011,"Secondary","Male",19701606,"region"
"Middle East & North Africa","MEA",2011,"Tertiary","Male",6265640,"region"
"Middle East & North Africa","MEA",2012,"Pre-primary","Male",2317881,"region"
"Middle East & North Africa","MEA",2012,"Primary","Male",23545498,"region"
"Middle East & North Africa","MEA",2012,"Secondary","Male",19840216,"region"
"Middle East & North Africa","MEA",2012,"Tertiary","Male",6649611,"region"
"Middle East & North Africa","MEA",2013,"Pre-primary","Male",2392328.5,"region"
"Middle East & North Africa","MEA",2013,"Primary","Male",24558166,"region"
"Middle East & North Africa","MEA",2013,"Secondary","Male",18845486,"region"
"Middle East & North Africa","MEA",2013,"Tertiary","Male",6976959.5,"region"
"Middle East & North Africa","MEA",2014,"Pre-primary","Male",2691396.25,"region"
"Middle East & North Africa","MEA",2014,"Primary","Male",24997466,"region"
"Middle East & North Africa","MEA",2014,"Secondary","Male",18678581,"region"
"Middle East & North Africa","MEA",2014,"Tertiary","Male",7302237,"region"
"Middle East & North Africa","MEA",2015,"Pre-primary","Male",NA,"region"
"Middle East & North Africa","MEA",2015,"Primary","Male",NA,"region"
"Middle East & North Africa","MEA",2015,"Secondary","Male",NA,"region"
"Middle East & North Africa","MEA",2015,"Tertiary","Male",NA,"region"
"Middle East & North Africa","MEA",2016,"Pre-primary","Male",NA,"region"
"Middle East & North Africa","MEA",2016,"Primary","Male",NA,"region"
"Middle East & North Africa","MEA",2016,"Secondary","Male",NA,"region"
"Middle East & North Africa","MEA",2016,"Tertiary","Male",NA,"region"
"Middle East & North Africa","MEA",2017,"Pre-primary","Male",NA,"region"
"Middle East & North Africa","MEA",2017,"Primary","Male",NA,"region"
"Middle East & North Africa","MEA",2017,"Secondary","Male",NA,"region"
"Middle East & North Africa","MEA",2017,"Tertiary","Male",NA,"region"
"North America","NAC",1970,"Pre-primary","Male",NA,"region"
"North America","NAC",1970,"Primary","Male",NA,"region"
"North America","NAC",1970,"Secondary","Male",NA,"region"
"North America","NAC",1970,"Tertiary","Male",5366930.75,"region"
"North America","NAC",1971,"Pre-primary","Male",NA,"region"
"North America","NAC",1971,"Primary","Male",NA,"region"
"North America","NAC",1971,"Secondary","Male",14687755,"region"
"North America","NAC",1971,"Tertiary","Male",5507717.75,"region"
"North America","NAC",1972,"Pre-primary","Male",NA,"region"
"North America","NAC",1972,"Primary","Male",NA,"region"
"North America","NAC",1972,"Secondary","Male",15086269,"region"
"North America","NAC",1972,"Tertiary","Male",5742040.5,"region"
"North America","NAC",1973,"Pre-primary","Male",NA,"region"
"North America","NAC",1973,"Primary","Male",NA,"region"
"North America","NAC",1973,"Secondary","Male",14751193,"region"
"North America","NAC",1973,"Tertiary","Male",5827155.5,"region"
"North America","NAC",1974,"Pre-primary","Male",NA,"region"
"North America","NAC",1974,"Primary","Male",NA,"region"
"North America","NAC",1974,"Secondary","Male",14330919,"region"
"North America","NAC",1974,"Tertiary","Male",5937722,"region"
"North America","NAC",1975,"Pre-primary","Male",NA,"region"
"North America","NAC",1975,"Primary","Male",NA,"region"
"North America","NAC",1975,"Secondary","Male",13865227,"region"
"North America","NAC",1975,"Tertiary","Male",6203785.5,"region"
"North America","NAC",1976,"Pre-primary","Male",NA,"region"
"North America","NAC",1976,"Primary","Male",NA,"region"
"North America","NAC",1976,"Secondary","Male",13359687,"region"
"North America","NAC",1976,"Tertiary","Male",6744343.5,"region"
"North America","NAC",1977,"Pre-primary","Male",NA,"region"
"North America","NAC",1977,"Primary","Male",NA,"region"
"North America","NAC",1977,"Secondary","Male",12810582,"region"
"North America","NAC",1977,"Tertiary","Male",6445812.5,"region"
"North America","NAC",1978,"Pre-primary","Male",NA,"region"
"North America","NAC",1978,"Primary","Male",NA,"region"
"North America","NAC",1978,"Secondary","Male",12160640,"region"
"North America","NAC",1978,"Tertiary","Male",6464912.5,"region"
"North America","NAC",1979,"Pre-primary","Male",NA,"region"
"North America","NAC",1979,"Primary","Male",NA,"region"
"North America","NAC",1979,"Secondary","Male",11188200,"region"
"North America","NAC",1979,"Tertiary","Male",6357855.5,"region"
"North America","NAC",1980,"Pre-primary","Male",2718335.25,"region"
"North America","NAC",1980,"Primary","Male",11729146,"region"
"North America","NAC",1980,"Secondary","Male",12531324,"region"
"North America","NAC",1980,"Tertiary","Male",6439273.5,"region"
"North America","NAC",1981,"Pre-primary","Male",2917981,"region"
"North America","NAC",1981,"Primary","Male",11584424,"region"
"North America","NAC",1981,"Secondary","Male",12133018,"region"
"North America","NAC",1981,"Tertiary","Male",6668385,"region"
"North America","NAC",1982,"Pre-primary","Male",2951712,"region"
"North America","NAC",1982,"Primary","Male",11769319,"region"
"North America","NAC",1982,"Secondary","Male",12285276,"region"
"North America","NAC",1982,"Tertiary","Male",6802110.5,"region"
"North America","NAC",1983,"Pre-primary","Male",2985186,"region"
"North America","NAC",1983,"Primary","Male",11608730,"region"
"North America","NAC",1983,"Secondary","Male",12072458,"region"
"North America","NAC",1983,"Tertiary","Male",6886084.5,"region"
"North America","NAC",1984,"Pre-primary","Male",3111924.25,"region"
"North America","NAC",1984,"Primary","Male",11356452,"region"
"North America","NAC",1984,"Secondary","Male",12118216,"region"
"North America","NAC",1984,"Tertiary","Male",6897762.5,"region"
"North America","NAC",1985,"Pre-primary","Male",3176683.25,"region"
"North America","NAC",1985,"Primary","Male",11333254,"region"
"North America","NAC",1985,"Secondary","Male",11827988,"region"
"North America","NAC",1985,"Tertiary","Male",6747563,"region"
"North America","NAC",1986,"Pre-primary","Male",3410326.75,"region"
"North America","NAC",1986,"Primary","Male",11534916,"region"
"North America","NAC",1986,"Secondary","Male",11695011,"region"
"North America","NAC",1986,"Tertiary","Male",6700450.5,"region"
"North America","NAC",1987,"Pre-primary","Male",3616173.25,"region"
"North America","NAC",1987,"Primary","Male",11809764,"region"
"North America","NAC",1987,"Secondary","Male",11580743,"region"
"North America","NAC",1987,"Tertiary","Male",6778047,"region"
"North America","NAC",1988,"Pre-primary","Male",3753117,"region"
"North America","NAC",1988,"Primary","Male",12067985,"region"
"North America","NAC",1988,"Secondary","Male",11369574,"region"
"North America","NAC",1988,"Tertiary","Male",6836992,"region"
"North America","NAC",1989,"Pre-primary","Male",3629602.25,"region"
"North America","NAC",1989,"Primary","Male",12359970,"region"
"North America","NAC",1989,"Secondary","Male",11189098,"region"
"North America","NAC",1989,"Tertiary","Male",6924352.5,"region"
"North America","NAC",1990,"Pre-primary","Male",3748332.75,"region"
"North America","NAC",1990,"Primary","Male",12648345,"region"
"North America","NAC",1990,"Secondary","Male",11049280,"region"
"North America","NAC",1990,"Tertiary","Male",7034210,"region"
"North America","NAC",1991,"Pre-primary","Male",4032285.25,"region"
"North America","NAC",1991,"Primary","Male",12803907,"region"
"North America","NAC",1991,"Secondary","Male",10973123,"region"
"North America","NAC",1991,"Tertiary","Male",7117450,"region"
"North America","NAC",1992,"Pre-primary","Male",4184363.25,"region"
"North America","NAC",1992,"Primary","Male",12969050,"region"
"North America","NAC",1992,"Secondary","Male",11326219,"region"
"North America","NAC",1992,"Tertiary","Male",7390306,"region"
"North America","NAC",1993,"Pre-primary","Male",4314203,"region"
"North America","NAC",1993,"Primary","Male",13102555,"region"
"North America","NAC",1993,"Secondary","Male",11753695,"region"
"North America","NAC",1993,"Tertiary","Male",7346696,"region"
"North America","NAC",1994,"Pre-primary","Male",4440199.25,"region"
"North America","NAC",1994,"Primary","Male",13167572,"region"
"North America","NAC",1994,"Secondary","Male",12092178,"region"
"North America","NAC",1994,"Tertiary","Male",7269050,"region"
"North America","NAC",1995,"Pre-primary","Male",4563011.75,"region"
"North America","NAC",1995,"Primary","Male",13494190,"region"
"North America","NAC",1995,"Secondary","Male",12019090,"region"
"North America","NAC",1995,"Tertiary","Male",7213224,"region"
